Minute,Util_U2,Util_PT
1333,3,168
1334,3,172
1335,3,165
1336,3,164
1337,3,164
1338,3,156
1339,3,147
1340,4,148
1341,4,151
1342,2,144
1343,2,138
1344,4,140
1345,4,142
1346,4,142
1347,4,145
1348,4,145
1349,3,130
1350,2,140
1351,2,139
1352,2,130
1353,2,130
1354,2,131
1355,2,131
1356,0,130
1357,0,129
1358,0,125
1359,0,120
1360,0,122
1361,0,115
1362,0,111
1363,0,110
1364,0,108
1365,0,104
1366,0,102
1367,0,106
1368,0,101
1369,0,97
1370,0,95
1371,0,92
1372,0,88
1373,0,94
1374,1,89
1375,1,87
1376,1,86
1377,1,84
1378,1,85
1379,1,84
1380,1,84
1381,1,80
1382,1,75
1383,1,74
1384,1,73
1385,1,70
1386,1,70
1387,1,67
1388,1,66
1389,0,60
1390,0,61
1391,0,57
1392,0,56
1393,0,57
1394,0,57
1395,0,55
1396,0,54
1397,0,58
1398,0,54
1399,0,53
1400,0,51
1401,0,52
1402,0,48
1403,0,48
1404,0,49
1405,0,49
1406,0,46
1407,0,46
1408,0,43
1409,0,43
1410,0,44
1411,0,45
1412,0,44
1413,0,42
1414,2,41
1415,2,42
1416,2,43
1417,2,41
1418,2,43
1419,2,41
1420,2,38
1421,2,40
1422,3,41
1423,3,40
1424,2,36
1425,2,36
1426,2,33
1427,2,34
1428,2,35
1429,2,34
1430,2,35
1431,2,35
1432,2,32
1433,2,32
1434,2,31
1435,0,31
1436,0,32
1437,0,30
1438,0,27
1439,0,27
1440,0,28
1441,0,29
1442,0,27
1443,1,31
1444,1,33
1445,1,33
1446,1,35
1447,1,34
1448,2,35
1449,2,34
1450,2,36
1451,2,37
1452,2,37
1453,3,38
1454,3,39
1455,2,37
1456,2,39
1457,2,36
1458,2,33
1459,1,32
1460,1,33
1461,0,31
1462,0,30
1463,0,30
1464,0,30
1465,0,30
1466,0,29
1467,0,29
1468,0,29
1469,0,27
1470,0,28
1471,0,28
1472,0,28
1473,0,27
1474,0,24
1475,0,22
1476,0,20
1477,0,17
1478,0,17
1479,0,17
1480,0,17
1481,0,16
1482,0,15
1483,0,13
1484,0,13
1485,0,12
1486,0,11
1487,0,12
1488,0,12
1489,0,12
1490,0,11
1491,0,10
1492,0,12
1493,0,11
1494,0,9
1495,0,9
1496,0,8
1497,0,8
1498,0,9
1499,0,9
1500,0,9
1501,0,9
1502,0,8
1503,0,8
1504,0,7
1505,0,8
1506,0,6
1507,0,7
1508,0,7
1509,0,7
1510,0,7
1511,0,6
1512,0,6
1513,0,6
1514,0,6
1515,0,5
1516,0,5
1517,0,5
1518,0,5
1519,0,5
1520,0,5
1521,0,6
1522,0,7
1523,0,7
1524,0,7
1525,0,7
1526,0,7
1527,0,7
1528,0,7
1529,0,6
1530,0,6
1531,0,6
1532,0,5
1533,0,5
1534,0,5
1535,0,5
1536,0,5
1537,0,4
1538,0,3
1539,0,2
1540,0,2
1541,0,2
1542,0,2
1543,0,2
1544,0,3
1545,0,3
1546,0,4
1547,0,3
1548,0,3
1549,0,3
1550,0,3
1551,0,3
1552,0,3
1553,0,3
1554,0,3
1555,0,3
1556,0,3
1557,0,3
1558,0,3
1559,0,3
1560,0,3
1561,0,3
1562,0,4
1563,0,4
1564,0,4
1565,0,4
1566,0,4
1567,0,4
1568,0,4
1569,0,3
1570,0,3
1571,0,3
1572,0,2
1573,0,1
1574,0,1
1575,0,1
1576,0,1
1577,0,1
1578,0,1
1579,0,1
1580,0,1
1581,0,2
1582,0,2
1583,0,2
1584,0,2
1585,0,2
1586,0,2
1587,0,2
1588,0,2
1589,0,2
1590,0,2
1591,0,2
1592,0,2
1593,0,2
1594,0,2
1595,0,2
1596,0,2
1597,0,2
1598,0,2
1599,0,2
1600,0,2
1601,0,2
1602,0,2
1603,0,2
1604,0,2
1605,0,2
1606,0,2
1607,0,2
1608,0,2
1609,0,2
1610,0,2
1611,0,2
1612,0,2
1613,0,2
1614,0,2
1615,0,2
1616,0,2
1617,0,2
1618,0,2
1619,0,2
1620,0,2
1621,0,2
1622,0,2
1623,0,2
1624,0,2
1625,0,2
1626,0,2
1627,0,2
1628,0,2
1629,0,2
1630,0,2
1631,0,2
1632,0,2
1633,0,2
1634,0,2
1635,0,2
1636,0,2
1637,0,2
1638,0,2
1639,0,2
1640,0,2
1641,0,2
1642,0,2
1643,0,2
1644,0,2
1645,0,2
1646,0,2
1647,0,2
1648,0,2
1649,0,2
1650,0,2
1651,0,2
1652,0,2
1653,0,2
1654,0,2
1655,0,2
1656,0,2
1657,0,2
1658,0,2
1659,0,2
1660,0,2
1661,0,2
1662,0,2
1663,0,2
1664,0,2
1665,0,2
1666,0,2
1667,0,2
1668,0,2
1669,0,2
1670,0,3
1671,0,3
1672,0,3
1673,0,3
1674,0,3
1675,0,3
1676,0,3
1677,0,3
1678,0,3
1679,0,3
1680,0,3
1681,0,3
1682,0,3
1683,0,3
1684,0,3
1685,0,3
1686,0,3
1687,0,3
1688,0,3
1689,0,3
1690,0,3
1691,0,3
1692,0,3
1693,0,3
1694,0,3
1695,0,3
1696,0,3
1697,0,3
1698,0,3
1699,0,3
1700,0,3
1701,0,3
1702,0,3
1703,0,3
1704,0,3
1705,0,3
1706,0,3
1707,0,2
1708,0,2
1709,0,2
1710,0,2
1711,0,2
1712,0,2
1713,0,2
1714,0,2
1715,0,2
1716,0,2
1717,0,2
1718,0,2
1719,0,2
1720,0,2
1721,0,2
1722,0,2
1723,0,2
1724,0,2
1725,0,2
1726,0,2
1727,0,2
1728,0,2
1729,0,2
1730,0,2
1731,0,2
1732,0,2
1733,0,2
1734,0,2
1735,0,2
1736,0,2
1737,0,2
1738,0,2
1739,0,2
1740,0,2
1741,0,2
1742,0,1
1743,0,1
1744,0,1
1745,0,1
1746,0,1
1747,0,1
1748,0,1
1749,0,1
1750,0,1
1751,0,1
1752,0,1
1753,0,1
1754,0,1
1755,0,1
1756,0,1
1757,0,1
1758,0,1
1759,0,1
1760,0,1
1761,0,1
1762,0,1
1763,0,1
1764,0,1
1765,0,1
1766,0,1
1767,0,2
1768,0,1
1769,0,1
1770,0,1
1771,0,1
1772,0,1
1773,0,1
1774,0,1
1775,0,1
1776,0,1
1777,0,1
1778,0,1
1779,0,1
1780,0,1
1781,0,1
1782,0,1
1783,0,1
1784,0,1
1785,0,1
1786,0,1
1787,0,1
1788,0,1
1789,0,1
1790,0,1
1791,0,1
1792,0,1
1793,0,1
1794,0,1
1795,0,1
1796,0,1
1797,0,1
1798,0,1
1799,0,1
1800,0,1
1801,0,1
1802,0,1
1803,0,1
1804,0,1
1805,0,1
1806,0,1
1807,0,0
1808,0,0
1809,0,0
1810,0,0
1811,0,0
1812,0,0
1813,0,0
1814,0,0
1815,0,0
1816,0,0
1817,0,0
1818,0,0
1819,0,0
1820,0,0
1821,0,0
1822,0,0
1823,0,0
1824,0,0
1825,0,0
1826,0,0
1827,0,0
1828,0,0
1829,0,0
1830,0,0
1831,0,0
1832,0,0
1833,0,0
1834,0,0
1835,0,0
1836,0,0
1837,0,0
1838,0,0
1839,0,0
1840,0,0
1841,0,0
1842,0,0
1843,0,0
1844,0,0
1845,0,0
1846,0,0
1847,0,0
1848,0,0
1849,0,0
1850,0,0
1851,0,0
1852,0,0
1853,0,0
1854,0,0
1855,0,0
1856,0,0
1857,0,0
1858,0,0
1859,0,0
1860,0,0
1861,0,0
1862,0,0
1863,0,0
1864,0,0
1865,0,0
1866,0,0
1867,0,0
1868,0,0
1869,0,0
1870,0,0
1871,0,0
1872,0,0
1873,0,0
1874,0,0
1875,0,0
1876,0,0
1877,0,0
1878,0,0
1879,0,0
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
2020,0,0
2021,0,0
2022,0,0
2023,0,0
2024,0,0
2025,0,0
2026,0,0
2027,0,0
2028,0,0
2029,0,0
2030,0,0
2031,0,0
2032,0,0
2033,0,0
2034,0,0
2035,0,0
2036,0,0
2037,0,0
2038,0,0
2039,0,0
2040,0,0
2041,0,0
2042,0,0
2043,0,0
2044,0,0
2045,0,0
2046,0,0
2047,0,0
2048,0,0
2049,0,0
2050,0,0
2051,0,0
2052,0,0
2053,0,0
2054,0,0
2055,0,0
2056,0,0
2057,0,0
2058,0,0
2059,0,0
2060,0,0
2061,0,0
2062,0,0
2063,0,0
2064,0,0
